re_text,prevalence,se_prevalence,adjustment_type,RSE,outcome
AIAN,0.4593673623586862,0.026634249298822393,Standardized,5.798028219084852,smoke
AIAN-Black,0.3052484881500507,0.059180841,Standardized,19.387758973479414,smoke
AIAN-Black-White,0.5065002522155225,0.059353705,Standardized,11.718395951696655,smoke
AIAN-Multiple,0.40641470054080703,0.047048317,Standardized,11.576430916278174,smoke
AIAN-White,0.5589091086234956,0.031084372,Standardized,5.561614818679553,smoke
Asian Indian,0.15811660905504493,0.016035937,Standardized,10.141842307784243,smoke
Asian-Black,0.42543177315003267,0.088115366,Standardized,20.711985125039984,smoke
Asian-Multiple,0.36055456350975423,0.067755359,Standardized,18.791984906539344,smoke
Asian-NHPI,0.16207895759162458,0.043861565672416475,Standardized,27.061850794308796,smoke
Asian-White,0.3831381527481232,0.037174369983560315,Standardized,9.702601977099086,smoke
Black,0.37989863176269967,0.010340711990768903,Standardized,2.721966105218336,smoke
Black-Multiple,0.3511195991141273,0.074224974,Standardized,21.139513192304854,smoke
Black-White,0.3643135157770261,0.043388247319525494,Standardized,11.909590350219334,smoke
Chinese,0.18148653857858615,0.013887266906102643,Standardized,7.651954252292528,smoke
DK/R,0.34957194503870237,0.019640240011322856,Standardized,5.618368490397138,smoke
Filipino,0.3251213954006005,0.017481273626593682,Standardized,5.376845041235756,smoke
Hispanic-AIAN,0.379665412,0.016800285731974392,Standardized,4.425024031,smoke
Hispanic-AIAN-White,0.4749124482857078,0.057431509,Standardized,12.093073029278091,smoke
Hispanic-Asian,0.3627948275573521,0.048062683,Standardized,13.247896407619772,smoke
Hispanic-Black,0.33872753001455885,0.023659018986609742,Standardized,6.984675554890048,smoke
Hispanic-Black-White,0.19990979107791448,0.049130961,Standardized,24.576565593947546,smoke
Hispanic-NHPI,0.41240706026421303,0.058315120070500374,Standardized,14.14018470807463,smoke
Hispanic-White,0.3006735996258752,0.00489095,Standardized,1.6266642049995945,smoke
Japanese,0.3699431151430801,0.034689482,Standardized,9.376977393915219,smoke
Korean,0.4222745477736386,0.040142980022046255,Standardized,9.506369785650687,smoke
Mexican,0.3003440647316293,0.009090755,Standardized,3.0267804709252153,smoke
Multiple Hispanic,0.3914691735992703,0.047729389,Standardized,12.192374722361112,smoke
NHPI-Multiple,0.4225331024366034,0.070108819,Standardized,16.592503335815305,smoke
NHPI-White,0.4045800415477666,0.077932555,Standardized,19.26258020167125,smoke
Other Asian,0.23708505549161046,0.020497037622377468,Standardized,8.645436372982514,smoke
Other Hispanic,0.2717624541865439,0.016612169,Standardized,6.112753471332914,smoke
Other Pacific Islander,0.3288454246256338,0.051504973696219834,Standardized,15.662365913971415,smoke
Other Race,0.38029810013158627,0.019784159497850555,Standardized,5.202276711612567,smoke
Other Race-White,0.4491692782123768,0.057385007,Standardized,12.775808432331914,smoke
Puerto Rican,0.31924132531458865,0.060577118,Standardized,18.975337120611943,smoke
Samoan,0.5039864233282532,0.07760771,Standardized,15.39877001918839,smoke
Unspecified Asian,0.21421105074391986,0.020551618,Standardized,9.594097795,smoke
Unspecified NHPI,0.40009346020747005,0.054453339158813806,Standardized,13.610154769982197,smoke
Vietnamese,0.19957439809338068,0.022751738360398142,Standardized,11.400128762885018,smoke
White,0.41160238388259046,0.003553213,Standardized,0.8632635803872413,smoke
AIAN,0.46381268079037813,0.025996132611060378,Standardized,5.604877505022212,drink_any
AIAN-Black,0.5219943660431773,0.043112341758790404,Standardized,8.259158444,drink_any
AIAN-Black-White,0.5521666068864671,0.067117546,Standardized,12.155306886177279,drink_any
AIAN-Multiple,0.5177840127603657,0.051644526,Standardized,9.974144625740863,drink_any
AIAN-White,0.5070653907425497,0.030527784138137976,Standardized,6.020482702128989,drink_any
Asian Indian,0.45144315481710634,0.023103829,Standardized,5.117771373632964,drink_any
Asian-Black,0.4758689049255667,0.085956295,Standardized,18.06301984896561,drink_any
Asian-Multiple,0.5910548617424037,0.063067161,Standardized,10.670271892555446,drink_any
Asian-NHPI,0.5382854755877186,0.056633458928680346,Standardized,10.521082491933484,drink_any
Asian-White,0.6497845559142563,0.035892542,Standardized,5.523760461765806,drink_any
Black,0.5281454632421081,0.010448826797656253,Standardized,1.9783994230518247,drink_any
Black-Multiple,0.6984362626482334,0.051783576,Standardized,7.414216364608244,drink_any
Black-White,0.6277962245756392,0.045215237,Standardized,7.202215578766554,drink_any
Chinese,0.46198154609033204,0.016395984869909893,Standardized,3.5490562358315407,drink_any
DK/R,0.5273881984135864,0.022569401314422338,Standardized,4.279466507273462,drink_any
Filipino,0.490802676,0.018861972662224252,Standardized,3.843086761282162,drink_any
Hispanic-AIAN,0.4989168594448154,0.017614450983888624,Standardized,3.5305383352828823,drink_any
Hispanic-AIAN-White,0.6209761723537551,0.058681328,Standardized,9.449851856093447,drink_any
Hispanic-Asian,0.45364382477426374,0.044237431,Standardized,9.751577846822554,drink_any
Hispanic-Black,0.4150239484820174,0.02452452,Standardized,5.909181773395767,drink_any
Hispanic-Black-White,0.6515060212897786,0.06283815,Standardized,9.6450604773038755,drink_any
Hispanic-NHPI,0.510915625,0.059540242,Standardized,11.653635046121808,drink_any
Hispanic-White,0.45586687989631897,0.005318129,Standardized,1.1665968450847186,drink_any
Japanese,0.6067229128829167,0.032005277,Standardized,5.275106103302137,drink_any
Korean,0.6227834311233673,0.040577271185103854,Standardized,6.515470572476725,drink_any
Mexican,0.4295353506413493,0.009404632,Standardized,2.189489552,drink_any
Multiple Hispanic,0.44464847957469145,0.050047126763081214,Standardized,11.25543638672768,drink_any
NHPI-Multiple,0.43456464635023573,0.061760007,Standardized,14.211926132708308,drink_any
NHPI-White,0.5068630486549562,0.068617862,Standardized,13.537751835407127,drink_any
Other Asian,0.4403020681578793,0.024701508,Standardized,5.610127737080342,drink_any
Other Hispanic,0.44326158064497057,0.019066536377959152,Standardized,4.301418668,drink_any
Other Pacific Islander,0.5510846511279865,0.048212343768164356,Standardized,8.748627578,drink_any
Other Race,0.5615933692319031,0.020021876,Standardized,3.5651910255535983,drink_any
Other Race-White,0.617159649,0.060990045,Standardized,9.882377319961522,drink_any
Puerto Rican,0.6052201618759383,0.057948655272733816,Standardized,9.574805818285427,drink_any
Samoan,0.3723045127128723,0.069287787,Standardized,18.610514942510157,drink_any
Unspecified Asian,0.490461429,0.024900525629322948,Standardized,5.076958992785917,drink_any
Unspecified NHPI,0.5033434829780169,0.059426697,Standardized,11.806390501510032,drink_any
Vietnamese,0.40444826216657065,0.031243639727598287,Standardized,7.725002837255534,drink_any
White,0.6436305433619446,0.003477899,Standardized,0.5403563848228109,drink_any
AIAN,0.161532527,0.020355064949676597,Standardized,12.601217395807621,drink_binge
AIAN-Black,0.087127128,0.038720755678180625,Standardized,44.44167551123019,drink_binge
AIAN-Black-White,0.089461134,0.037426692,Standardized,41.83570007206938,drink_binge
AIAN-Multiple,0.15266136143844994,0.042196520667815575,Standardized,27.640602880925037,drink_binge
AIAN-White,0.12441564676264501,0.016978226920709452,Standardized,13.646375968369803,drink_binge
Asian Indian,0.070194201,0.008647477,Standardized,12.31936102,drink_binge
Asian-Black,0.11027922513982778,0.044910219,Standardized,40.724097093097996,drink_binge
Asian-Multiple,0.14259484151236446,0.047638953,Standardized,33.40860911276449,drink_binge
Asian-NHPI,0.083998558,0.036534554,Standardized,43.494263506504936,drink_binge
Asian-White,0.16762097484725264,0.024744249525979103,Standardized,14.762024590614454,drink_binge
Black,0.14448244785673833,0.007411271,Standardized,5.129530170073096,drink_binge
Black-Multiple,0.19901072152290106,0.055951751,Standardized,28.114943130091557,drink_binge
Black-White,0.2029639497132043,0.034869938405738765,Standardized,17.180360578817716,drink_binge
Chinese,0.078841851,0.008471826,Standardized,10.745340738119163,drink_binge
DK/R,0.12524617321990691,0.011906427,Standardized,9.506419481,drink_binge
Filipino,0.1329203929653459,0.012501682752394785,Standardized,9.405391056626005,drink_binge
Hispanic-AIAN,0.19257770124781998,0.013332649870948404,Standardized,6.923257357709961,drink_binge
Hispanic-AIAN-White,0.2670716849282722,0.056899077,Standardized,21.30479581781172,drink_binge
Hispanic-Asian,0.1659459072522665,0.032398349,Standardized,19.52343955721263,drink_binge
Hispanic-Black,0.17685739148554094,0.017306323484261133,Standardized,9.785468019681847,drink_binge
Hispanic-Black-White,0.16712163768396995,0.055203373,Standardized,33.03185256518735,drink_binge
Hispanic-NHPI,0.1697767122199449,0.046568119,Standardized,27.429037976873243,drink_binge
Hispanic-White,0.14698480974344244,0.003635649,Standardized,2.473486466,drink_binge
Japanese,0.15125289453080024,0.025743037,Standardized,17.019864036307037,drink_binge
Korean,0.18719305230624242,0.031460227,Standardized,16.806300359132777,drink_binge
Mexican,0.17109708147510647,0.007147447,Standardized,4.177421916939257,drink_binge
Multiple Hispanic,0.1623917491832655,0.02858054,Standardized,17.59974870151281,drink_binge
NHPI-Multiple,0.17871125880282365,0.058077171,Standardized,32.497768674341934,drink_binge
NHPI-White,0.17828931844849086,0.068891185,Standardized,38.64010776488665,drink_binge
Other Asian,0.086483369,0.010850668935348947,Standardized,12.546538219212602,drink_binge
Other Hispanic,0.15793548628450035,0.014001145274541958,Standardized,8.865104102899778,drink_binge
Other Pacific Islander,0.20774567293834936,0.040325533,Standardized,19.41100996141903,drink_binge
Other Race,0.15944049400819985,0.013714582469727342,Standardized,8.601693412353587,drink_binge
Other Race-White,0.14736399831173155,0.043616566,Standardized,29.59784352670755,drink_binge
Puerto Rican,0.11727364799682295,0.030593210788864327,Standardized,26.087029193202145,drink_binge
Samoan,0.1314574282447988,0.053045336228265634,Standardized,40.351722178441754,drink_binge
Unspecified Asian,0.083752539,0.011406859306548963,Standardized,13.619717613912108,drink_binge
Unspecified NHPI,0.18344142916792242,0.043857239,Standardized,23.908034104156243,drink_binge
Vietnamese,0.091187252,0.015273445053013576,Standardized,16.749539776664108,drink_binge
White,0.19056590136568982,0.002854633,Standardized,1.4979769822917761,drink_binge
AIAN,0.2250638879313103,0.025301476768203688,Standardized,11.241908686801732,exer_no
AIAN-Black,0.1935728140192059,0.042060985,Standardized,21.728766594876443,exer_no
AIAN-Black-White,0.12012579771902808,0.02987899,Standardized,24.873083751720227,exer_no
AIAN-Multiple,0.23293254210387618,0.051161721,Standardized,21.964179365976293,exer_no
AIAN-White,0.20808468892936277,0.025823398838148756,Standardized,12.410042743180814,exer_no
Asian Indian,0.16066960450652962,0.018843278925775794,Standardized,11.727967454485148,exer_no
Asian-Black,0.1021676896778087,0.040726518,Standardized,39.86242476429305,exer_no
Asian-Multiple,0.165776514,0.046709401,Standardized,28.176127085847252,exer_no
Asian-NHPI,0.17209004782778728,0.045079866555592034,Standardized,26.195510504305304,exer_no
Asian-White,0.1290808978983259,0.027812472705355452,Standardized,21.546544189104345,exer_no
Black,0.23775718960249664,0.009129459,Standardized,3.8398247666301537,exer_no
Black-Multiple,0.10109200795519359,0.045694203036889716,Standardized,45.20060879307342,exer_no
Black-White,0.1640484419068664,0.038466559,Standardized,23.448292710739423,exer_no
Chinese,0.1447693947371793,0.012578622616346976,Standardized,8.688730542241167,exer_no
DK/R,0.1653367884460225,0.014254966492788377,Standardized,8.621775363347036,exer_no
Filipino,0.20037865338925387,0.015535585364334489,Standardized,7.753113967761423,exer_no
Hispanic-AIAN,0.2743301247316955,0.015854799738889352,Standardized,5.779459967947707,exer_no
Hispanic-AIAN-White,0.20906889016833918,0.042055994,Standardized,20.115854705069594,exer_no
Hispanic-Asian,0.17516951971028485,0.033959707724425144,Standardized,19.38676761835709,exer_no
Hispanic-Black,0.2532012510440134,0.020679883745823274,Standardized,8.167370287688087,exer_no
Hispanic-Black-White,0.3614786415002684,0.025451087865978165,Standardized,7.040827574306148,exer_no
Hispanic-NHPI,0.2350584593536814,0.056247447,Standardized,23.929131306830612,exer_no
Hispanic-White,0.28629418679560387,0.004994887,Standardized,1.744669462140698,exer_no
Japanese,0.15310871026729955,0.022751671,Standardized,14.859814703317028,exer_no
Korean,0.18124676563629327,0.031095041,Standardized,17.15619087694177,exer_no
Mexican,0.3210215321152154,0.009380552,Standardized,2.9220944474319226,exer_no
Multiple Hispanic,0.21263955737503393,0.039812441,Standardized,18.72297027814821,exer_no
NHPI-Multiple,0.1575974642010321,0.052127250830918195,Standardized,33.07619897006999,exer_no
NHPI-White,0.19686797554104932,0.04113911,Standardized,20.896801608096357,exer_no
Other Asian,0.1814561055043459,0.018663247085064817,Standardized,10.285268182732947,exer_no
Other Hispanic,0.2969375757966131,0.017928636,Standardized,6.037846920818011,exer_no
Other Pacific Islander,0.14808576541855153,0.035484266,Standardized,23.96196960072638,exer_no
Other Race,0.17525124923105537,0.014583123674610917,Standardized,8.321266603574497,exer_no
Other Race-White,0.16737618445803748,0.047426825,Standardized,28.33546772736451,exer_no
Puerto Rican,0.2224446043577529,0.060671328,Standardized,27.274803150043287,exer_no
Samoan,0.21574399372054584,0.065890459,Standardized,30.54103979998841,exer_no
Unspecified Asian,0.14547584509292288,0.017075040279741334,Standardized,11.737371430174287,exer_no
Unspecified NHPI,0.23972178515371573,0.048019992408963263,Standardized,20.031551316110725,exer_no
Vietnamese,0.16133883566049564,0.023781419,Standardized,14.740046338024746,exer_no
White,0.16158568493919273,0.002621057,Standardized,1.6220848030527786,exer_no
AIAN,0.41744572637878685,0.025112395,Standardized,6.015726955600926,hivtest_no
AIAN-Black,0.35227485630478594,0.0495098,Standardized,14.054309829018012,hivtest_no
AIAN-Black-White,0.35443737823207433,0.057959391,Standardized,16.35250520167074,hivtest_no
AIAN-Multiple,0.41993822426001665,0.050152613,Standardized,11.94285501582803,hivtest_no
AIAN-White,0.45273331878567324,0.028519740564462815,Standardized,6.299456960879047,hivtest_no
Asian Indian,0.7082997985297593,0.020897689,Standardized,2.950401711558033,hivtest_no
Asian-Black,0.28659809489704596,0.070908403,Standardized,24.741407630581403,hivtest_no
Asian-Multiple,0.5457430045282569,0.059555118738271524,Standardized,10.912667362498084,hivtest_no
Asian-NHPI,0.7230055912344205,0.049083265,Standardized,6.788780795175264,hivtest_no
Asian-White,0.4928498550580922,0.037620374,Standardized,7.633232272021802,hivtest_no
Black,0.4150106963288648,0.010366275338814422,Standardized,2.4978332921327713,hivtest_no
Black-Multiple,0.3016115507362583,0.061063804734886575,Standardized,20.245844227724326,hivtest_no
Black-White,0.4652252396488162,0.043474561,Standardized,9.344841531680052,hivtest_no
Chinese,0.7052777437415985,0.014731538587941505,Standardized,2.0887570490724126,hivtest_no
DK/R,0.5259122517520572,0.021534502721245803,Standardized,4.0946950084361795,hivtest_no
Filipino,0.6641271782720459,0.017285215009642113,Standardized,2.602696527887251,hivtest_no
Hispanic-AIAN,0.5367703321085971,0.016481746484478917,Standardized,3.0705397632044233,hivtest_no
Hispanic-AIAN-White,0.4671490172394583,0.055196852367767835,Standardized,11.815684145916592,hivtest_no
Hispanic-Asian,0.5955682578256826,0.044176859,Standardized,7.4175980353050965,hivtest_no
Hispanic-Black,0.5863169886973877,0.023572497720780707,Standardized,4.020435733,hivtest_no
Hispanic-Black-White,0.49706001580572445,0.085665314,Standardized,17.23440061446352,hivtest_no
Hispanic-NHPI,0.38910279953456056,0.06134759,Standardized,15.766422152217272,hivtest_no
Hispanic-White,0.5773582481273123,0.005235367,Standardized,0.9067796087074994,hivtest_no
Japanese,0.6120082029972513,0.034420416700101264,Standardized,5.624175711,hivtest_no
Korean,0.6140358737531213,0.036952223,Standardized,6.017925737292502,hivtest_no
Mexican,0.5944918897553999,0.009500544,Standardized,1.5980948090048792,hivtest_no
Multiple Hispanic,0.5655440140857022,0.048430407,Standardized,8.563507956423106,hivtest_no
NHPI-Multiple,0.34133977555914086,0.048158836369917746,Standardized,14.10876780797956,hivtest_no
NHPI-White,0.36259639534434035,0.062977532,Standardized,17.368493663071913,hivtest_no
Other Asian,0.6871195709676072,0.021431303028065386,Standardized,3.119006346724436,hivtest_no
Other Hispanic,0.5202749076412903,0.018251144,Standardized,3.5079808891986266,hivtest_no
Other Pacific Islander,0.641595272,0.046013293,Standardized,7.171700705090374,hivtest_no
Other Race,0.5497185482850505,0.019548155,Standardized,3.5560297851759444,hivtest_no
Other Race-White,0.4992911188075453,0.058992058,Standardized,11.815162751534308,hivtest_no
Puerto Rican,0.5386763690581856,0.069864142,Standardized,12.969594814778803,hivtest_no
Samoan,0.5546227627777351,0.06364582,Standardized,11.475515261830397,hivtest_no
Unspecified Asian,0.7313062406991647,0.021905185935995757,Standardized,2.9953506092130873,hivtest_no
Unspecified NHPI,0.5821879796050938,0.056469756,Standardized,9.699574396348302,hivtest_no
Vietnamese,0.6337952115885341,0.042268988,Standardized,6.669186960139263,hivtest_no
White,0.5331507303155928,0.003515727,Standardized,0.6594245736340189,hivtest_no
AIAN,0.6220252140688641,0.026984990399343337,Standardized,4.338247034,laiv_no
AIAN-Black,0.5947639280736458,0.061261918,Standardized,10.300207333666002,laiv_no
AIAN-Black-White,0.5647433644442773,0.066188536,Standardized,11.720108639519596,laiv_no
AIAN-Multiple,0.6288280615764814,0.053180682,Standardized,8.457110228943598,laiv_no
AIAN-White,0.6019251069630299,0.02952862,Standardized,4.905696667102328,laiv_no
Asian Indian,0.46349676922513217,0.024429641995265684,Standardized,5.270725411119227,laiv_no
Asian-Black,0.7367481717813411,0.061110583801298066,Standardized,8.29463664,laiv_no
Asian-Multiple,0.7167577556275379,0.060949138,Standardized,8.503450149077494,laiv_no
Asian-NHPI,0.5671712674128836,0.057291107614631485,Standardized,10.101200626040404,laiv_no
Asian-White,0.5565759899747402,0.037683732790039316,Standardized,6.770635720694592,laiv_no
Black,0.6559429886296435,0.009841351,Standardized,1.500336353,laiv_no
Black-Multiple,0.6035928603629304,0.060175568,Standardized,9.96956263,laiv_no
Black-White,0.5583897195172925,0.051125706,Standardized,9.155918236377957,laiv_no
Chinese,0.5364521629647637,0.016958941,Standardized,3.1613146306833686,laiv_no
DK/R,0.6282128173023706,0.020315523,Standardized,3.233860028989962,laiv_no
Filipino,0.493182161,0.018672714,Standardized,3.786169776330454,laiv_no
Hispanic-AIAN,0.6609989734147864,0.016434467687837004,Standardized,2.486307596354486,laiv_no
Hispanic-AIAN-White,0.6616399701327893,0.056350735142511633,Standardized,8.516827532532867,laiv_no
Hispanic-Asian,0.628183208,0.039133948,Standardized,6.229703034005942,laiv_no
Hispanic-Black,0.6946180148087445,0.023325202049526393,Standardized,3.357989794714543,laiv_no
Hispanic-Black-White,0.5686236042114401,0.052771796,Standardized,9.280619929,laiv_no
Hispanic-NHPI,0.6850362702722554,0.059731281,Standardized,8.719433302,laiv_no
Hispanic-White,0.6367096604718799,0.005267903,Standardized,0.827363378,laiv_no
Japanese,0.5252661951532774,0.034949339,Standardized,6.653643258741983,laiv_no
Korean,0.5442183920370991,0.043371756004875674,Standardized,7.969549842394713,laiv_no
Mexican,0.6607268005521835,0.009279631,Standardized,1.4044581109234227,laiv_no
Multiple Hispanic,0.6135608468523602,0.045240832,Standardized,7.373487476969162,laiv_no
NHPI-Multiple,0.5308830629278724,0.070045621,Standardized,13.194171290925436,laiv_no
NHPI-White,0.60486007,0.070397886,Standardized,11.638706132853665,laiv_no
Other Asian,0.5963223925171254,0.025713889133757908,Standardized,4.312078408663724,laiv_no
Other Hispanic,0.6386259783626355,0.018331603945372314,Standardized,2.870475766171064,laiv_no
Other Pacific Islander,0.5161011973555786,0.053375843,Standardized,10.342127294203287,laiv_no
Other Race,0.6550496817616155,0.018206132668149102,Standardized,2.7793514255571603,laiv_no
Other Race-White,0.5389598843101352,0.051797256,Standardized,9.610595790847928,laiv_no
Puerto Rican,0.5583532898833294,0.07404556,Standardized,13.261417409159568,laiv_no
Samoan,0.7639606644337857,0.064116389,Standardized,8.392629634328493,laiv_no
Unspecified Asian,0.4986621242197239,0.024995781422091263,Standardized,5.012568672867052,laiv_no
Unspecified NHPI,0.6244454482216268,0.051422819784255926,Standardized,8.234957902360279,laiv_no
Vietnamese,0.4741529826491807,0.039006757,Standardized,8.226618518,laiv_no
White,0.5755161221167058,0.003481513,Standardized,0.6049374460661008,laiv_no
AIAN,0.5934253801087831,0.025493882,Standardized,4.296055262052819,pcv_no
AIAN-Black,0.6350448870495009,0.057104237,Standardized,8.992157579125342,pcv_no
AIAN-Black-White,0.66518568,0.055019157,Standardized,8.271248001641464,pcv_no
AIAN-Multiple,0.6353615396928318,0.051688786,Standardized,8.135334462499651,pcv_no
AIAN-White,0.6112847304226159,0.029678812430276338,Standardized,4.8551535729933395,pcv_no
Asian Indian,0.6843462718648393,0.024800691080597473,Standardized,3.6239973972555948,pcv_no
Asian-Black,0.7290795895188888,0.061748686,Standardized,8.469402677,pcv_no
Asian-Multiple,0.5465165749626703,0.063931977,Standardized,11.698085589883172,pcv_no
Asian-NHPI,0.7326128910580696,0.054071599,Standardized,7.380650795554843,pcv_no
Asian-White,0.6585582146170117,0.035011893,Standardized,5.316446124,pcv_no
Black,0.6760490568418067,0.009496617,Standardized,1.4047230987467478,pcv_no
Black-Multiple,0.6310198783672354,0.054872247,Standardized,8.695803281,pcv_no
Black-White,0.6840607622702222,0.035918803109067664,Standardized,5.250820554282688,pcv_no
Chinese,0.7016060035587991,0.01476238,Standardized,2.104083998198326,pcv_no
DK/R,0.7023604923745703,0.017350593868681166,Standardized,2.470326001683486,pcv_no
Filipino,0.639556827,0.01727356,Standardized,2.7008640242816613,pcv_no
Hispanic-AIAN,0.7414026829521936,0.014279707619157173,Standardized,1.9260393774536615,pcv_no
Hispanic-AIAN-White,0.7166493940991501,0.044312327,Standardized,6.183264488305906,pcv_no
Hispanic-Asian,0.7578695714671007,0.032292683,Standardized,4.260981663558559,pcv_no
Hispanic-Black,0.7481881745512968,0.022130620697049352,Standardized,2.957895012216883,pcv_no
Hispanic-Black-White,0.859014813,0.047889178,Standardized,5.574895457964215,pcv_no
Hispanic-NHPI,0.6678846828715469,0.061664652,Standardized,9.232829264704627,pcv_no
Hispanic-White,0.7546859798765695,0.004478226,Standardized,0.5933893475734305,pcv_no
Japanese,0.7119005820496364,0.025321915,Standardized,3.5569453354924847,pcv_no
Korean,0.6933882872631489,0.044219326,Standardized,6.377281918536385,pcv_no
Mexican,0.7684785238564338,0.008037627,Standardized,1.0459143691685004,pcv_no
Multiple Hispanic,0.7008331536274087,0.04751971,Standardized,6.780459778002218,pcv_no
NHPI-Multiple,0.715510449,0.04197201,Standardized,5.8660233107777096,pcv_no
NHPI-White,0.6348722160142485,0.074155555,Standardized,11.68039061258626,pcv_no
Other Asian,0.7305062170806508,0.023095526,Standardized,3.161578328816888,pcv_no
Other Hispanic,0.7368814096864466,0.018374009,Standardized,2.4934825463250756,pcv_no
Other Pacific Islander,0.6691454897560102,0.048257916,Standardized,7.211872031225656,pcv_no
Other Race,0.6815464107845545,0.018849091659635994,Standardized,2.7656358189808485,pcv_no
Other Race-White,0.657364322,0.048687785,Standardized,7.406514599924637,pcv_no
Puerto Rican,0.7001363219419403,0.052612359783416045,Standardized,7.514587964453441,pcv_no
Samoan,0.8276183938491323,0.054939362490168855,Standardized,6.638248122380884,pcv_no
Unspecified Asian,0.7301068352214157,0.021431069,Standardized,2.9353333041229437,pcv_no
Unspecified NHPI,0.6818462414134577,0.044800597227905144,Standardized,6.570483857919951,pcv_no
Vietnamese,0.780995425,0.030404694,Standardized,3.893069350126356,pcv_no
White,0.662510605,0.00301714,Standardized,0.4554100932944707,pcv_no
AIAN,0.14099940042721226,0.018385351,Standardized,13.039311771463149,chk2_no
AIAN-Black,0.16408181382103348,0.042681435,Standardized,26.012288591265108,chk2_no
AIAN-Black-White,0.1516654771028078,0.037665533,Standardized,24.83461186,chk2_no
AIAN-Multiple,0.18352561143320917,0.040781348921457856,Standardized,22.221066914303396,chk2_no
AIAN-White,0.197066527,0.028162867,Standardized,14.29104559554457,chk2_no
Asian Indian,0.099115893,0.01419777,Standardized,14.324413383438387,chk2_no
Asian-Black,0.089319928,0.032709157361236266,Standardized,36.620223573674984,chk2_no
Asian-Multiple,0.23667240743349072,0.066013934,Standardized,27.892534835017663,chk2_no
Asian-NHPI,0.10055468411744037,0.036496596,Standardized,36.29527169176052,chk2_no
Asian-White,0.16828081089326843,0.024034283628716634,Standardized,14.282248523249807,chk2_no
Black,0.10232461270069515,0.006508826,Standardized,6.360957904036524,chk2_no
Black-Multiple,0.079589068,0.030340942575858176,Standardized,38.121997621470484,chk2_no
Black-White,0.19635858435030146,0.03903838,Standardized,19.88116789290319,chk2_no
Chinese,0.12207205779884257,0.010342181,Standardized,8.472193155720433,chk2_no
DK/R,0.15036256974629103,0.013823182432841896,Standardized,9.193233699161937,chk2_no
Filipino,0.10944085760075303,0.012087834,Standardized,11.045083363364357,chk2_no
Hispanic-AIAN,0.17537599551508581,0.013785879,Standardized,7.860756093423402,chk2_no
Hispanic-AIAN-White,0.15825974878498358,0.041258932,Standardized,26.07038896735783,chk2_no
Hispanic-Asian,0.11397423002924846,0.024273795912629525,Standardized,21.297617809219066,chk2_no
Hispanic-Black,0.20957157378598262,0.019548578121829037,Standardized,9.327876757652406,chk2_no
Hispanic-Black-White,0.11051203653348594,0.038393186382510325,Standardized,34.74118076801246,chk2_no
Hispanic-NHPI,0.16447383331771667,0.042751181,Standardized,25.992694367689715,chk2_no
Hispanic-White,0.16931932599516755,0.003807436,Standardized,2.2486719636364674,chk2_no
Japanese,0.15941746408778024,0.026874722862356867,Standardized,16.858079518539327,chk2_no
Korean,0.16760349139485523,0.024962591675966088,Standardized,14.893837513895814,chk2_no
Mexican,0.1609426543371952,0.006504772,Standardized,4.041670685529231,chk2_no
Multiple Hispanic,0.16186292958165704,0.031916125,Standardized,19.71799526784444,chk2_no
NHPI-Multiple,0.10993344931655905,0.037898888,Standardized,34.47439139924318,chk2_no
NHPI-White,0.14181378481566181,0.057632093624036915,Standardized,40.63927473549248,chk2_no
Other Asian,0.1532423888878897,0.02143419,Standardized,13.987115247308488,chk2_no
Other Hispanic,0.14744345442192666,0.011332266471002769,Standardized,7.685838964796744,chk2_no
Other Pacific Islander,0.079350694,0.024480951,Standardized,30.85159064844169,chk2_no
Other Race,0.15609784178853303,0.014685651982802717,Standardized,9.407978876926105,chk2_no
Other Race-White,0.18516704764976016,0.048778984727120306,Standardized,26.343231879672675,chk2_no
Puerto Rican,0.082650305,0.028950935152293605,Standardized,35.02822532351956,chk2_no
Samoan,0.18659900304303603,0.034162113,Standardized,18.307768444378937,chk2_no
Unspecified Asian,0.11516573343263507,0.014842373057218446,Standardized,12.887837913957565,chk2_no
Unspecified NHPI,0.092540411,0.029729867,Standardized,32.12636195533256,chk2_no
Vietnamese,0.11645828780735208,0.016877192073087813,Standardized,14.492048948037468,chk2_no
White,0.16607232976631486,0.002847326,Standardized,1.714509747104577,chk2_no
AIAN,0.1864244220151988,0.019322762,Standardized,10.364930704701889,pcp_no
AIAN-Black,0.1879635097287599,0.041753258,Standardized,22.2134913,pcp_no
AIAN-Black-White,0.15107589152671508,0.034603208,Standardized,22.90452042852277,pcp_no
AIAN-Multiple,0.2092892732830339,0.043704378,Standardized,20.882282942819117,pcp_no
AIAN-White,0.187395499,0.024748129,Standardized,13.206362278615508,pcp_no
Asian Indian,0.1184587062088026,0.011709528616311513,Standardized,9.884903348236454,pcp_no
Asian-Black,0.2500896323359735,0.052188329,Standardized,20.867849893880095,pcp_no
Asian-Multiple,0.22878566538719605,0.055843221,Standardized,24.408531476407024,pcp_no
Asian-NHPI,0.22421441086276858,0.050607710435988905,Standardized,22.57112298948687,pcp_no
Asian-White,0.1784708319388096,0.022364094034922944,Standardized,12.530951860296524,pcp_no
Black,0.1708660808038174,0.007785565,Standardized,4.556530408266099,pcp_no
Black-Multiple,0.1047823970438715,0.026678910161130963,Standardized,25.46125199823471,pcp_no
Black-White,0.21540103698598323,0.034154379,Standardized,15.856181273737995,pcp_no
